"","V1","V2"
"6 0 110 2 -9",0,64
"6 0 110 2 -8",0.00961538461538462,104
"6 0 110 2 -7",0.010989010989011,182
"6 0 110 2 -6",0.0148148148148148,270
"6 0 110 2 -5",0.0585106382978723,376
"6 0 110 2 -4",0.0823754789272031,522
"6 0 110 2 -3",0.137777777777778,675
"6 0 110 2 -2",0.222222222222222,900
"6 0 110 2 -1",0.375468164794007,1068
"6 0 110 2 0",0.550847457627119,1180
"6 0 110 2 1",0.72004132231405,968
"6 0 110 2 2",0.835579514824798,742
"6 0 110 2 3",0.918918918918919,518
"6 0 110 2 4",0.941358024691358,324
"6 0 110 2 5",0.970464135021097,237
"6 0 110 2 6",0.985401459854015,137
"6 0 110 2 7",1,87
"6 0 110 2 8",0.980769230769231,52
"6 0 110 2 9",1,29
"6 0 110 2 10",1,32
"7 0 110 2 -10",0,53
"7 0 110 2 -9",0,82
"7 0 110 2 -8",0,106
"7 0 110 2 -7",0.00518134715025907,193
"7 0 110 2 -6",0.025,280
"7 0 110 2 -5",0.0286396181384248,419
"7 0 110 2 -4",0.0599613152804642,517
"7 0 110 2 -3",0.104667609618105,707
"7 0 110 2 -2",0.181818181818182,847
"7 0 110 2 -1",0.331384015594542,1026
"7 0 110 2 0",0.5324298160697,1033
"7 0 110 2 1",0.754484304932735,892
"7 0 110 2 2",0.840746054519369,697
"7 0 110 2 3",0.922772277227723,505
"7 0 110 2 4",0.954773869346734,398
"7 0 110 2 5",0.97463768115942,276
"7 0 110 2 6",0.988505747126437,174
"7 0 110 2 7",1,126
"7 0 110 2 8",1,83
"7 0 110 2 9",1,55
"7 0 110 2 10",1,23
"8 0 110 2 -10",0,59
"8 0 110 2 -9",0,96
"8 0 110 2 -8",0,158
"8 0 110 2 -7",0,220
"8 0 110 2 -6",0.00597014925373134,335
"8 0 110 2 -5",0.0164319248826291,426
"8 0 110 2 -4",0.0369685767097967,541
"8 0 110 2 -3",0.0683139534883721,688
"8 0 110 2 -2",0.130625686059276,911
"8 0 110 2 -1",0.253715498938429,942
"8 0 110 2 0",0.528392685274302,1039
"8 0 110 2 1",0.782201405152225,854
"8 0 110 2 2",0.8841642228739,682
"8 0 110 2 3",0.956175298804781,502
"8 0 110 2 4",0.97423887587822,427
"8 0 110 2 5",0.980582524271845,309
"8 0 110 2 6",0.995192307692308,208
"8 0 110 2 7",1,142
"8 0 110 2 8",1,96
"8 0 110 2 9",1,67
"8 0 110 2 10",1,42
"9 0 110 2 -10",0,86
"9 0 110 2 -9",0,115
"9 0 110 2 -8",0,163
"9 0 110 2 -7",0,250
"9 0 110 2 -6",0.00298507462686567,335
"9 0 110 2 -5",0.00688073394495413,436
"9 0 110 2 -4",0.0078125,512
"9 0 110 2 -3",0.0294599018003273,611
"9 0 110 2 -2",0.0616797900262467,762
"9 0 110 2 -1",0.151445086705202,865
"9 0 110 2 0",0.509868421052632,912
"9 0 110 2 1",0.871428571428571,700
"9 0 110 2 2",0.952380952380952,672
"9 0 110 2 3",0.966942148760331,484
"9 0 110 2 4",0.986910994764398,382
"9 0 110 2 5",1,284
"9 0 110 2 6",1,245
"9 0 110 2 7",1,137
"9 0 110 2 8",1,113
"9 0 110 2 9",1,78
"9 0 110 2 10",1,58
"1 1 110 2 -10",NA,0
"1 1 110 2 -9",NA,0
"1 1 110 2 -8",0,3
"1 1 110 2 -7",0,1
"1 1 110 2 -6",0,9
"1 1 110 2 -5",0.13953488372093,43
"1 1 110 2 -4",0.181818181818182,88
"1 1 110 2 -3",0.253456221198157,217
"1 1 110 2 -2",0.321285140562249,498
"1 1 110 2 -1",0.479017400204708,977
"1 1 110 2 0",0.587095191364082,4076
"1 1 110 2 1",0.679594272076372,1676
"1 1 110 2 2",0.761421319796954,788
"1 1 110 2 3",0.845505617977528,356
"1 1 110 2 4",0.913265306122449,196
"1 1 110 2 5",0.950819672131147,61
"1 1 110 2 6",0.958333333333333,24
"1 1 110 2 7",1,15
"1 1 110 2 8",0.857142857142857,7
"1 1 110 2 9",1,2
"1 1 110 2 10",1,2
"2 1 110 2 -10",NA,0
"2 1 110 2 -9",0,6
"2 1 110 2 -8",0,16
"2 1 110 2 -7",0.0434782608695652,23
"2 1 110 2 -6",0.0416666666666667,48
"2 1 110 2 -5",0.142857142857143,84
"2 1 110 2 -4",0.179310344827586,145
"2 1 110 2 -3",0.257839721254355,287
"2 1 110 2 -2",0.348242811501597,626
"2 1 110 2 -1",0.455525606469003,1113
"2 1 110 2 0",0.589112903225806,2480
"2 1 110 2 1",0.697589481373265,1369
"2 1 110 2 2",0.783989834815756,787
"2 1 110 2 3",0.845291479820628,446
"2 1 110 2 4",0.915384615384615,260
"2 1 110 2 5",0.897959183673469,147
"2 1 110 2 6",0.972972972972973,74
"2 1 110 2 7",0.978260869565217,46
"2 1 110 2 8",1,15
"2 1 110 2 9",1,12
"2 1 110 2 10",1,6
"3 1 110 2 -10",0,5
"3 1 110 2 -9",0,6
"3 1 110 2 -8",0.037037037037037,27
"3 1 110 2 -7",0.04,50
"3 1 110 2 -6",0.0793650793650794,63
"3 1 110 2 -5",0.104477611940299,134
"3 1 110 2 -4",0.16793893129771,262
"3 1 110 2 -3",0.257142857142857,420
"3 1 110 2 -2",0.322766570605187,694
"3 1 110 2 -1",0.475920679886686,1059
"3 1 110 2 0",0.59248719408082,1757
"3 1 110 2 1",0.702424687729611,1361
"3 1 110 2 2",0.801063829787234,940
"3 1 110 2 3",0.858490566037736,636
"3 1 110 2 4",0.929223744292237,438
"3 1 110 2 5",0.919282511210762,223
"3 1 110 2 6",0.984126984126984,126
"3 1 110 2 7",1,77
"3 1 110 2 8",0.959183673469388,49
"3 1 110 2 9",1,19
"3 1 110 2 10",1,8
"4 1 110 2 -10",0,16
"4 1 110 2 -9",0,21
"4 1 110 2 -8",0.03125,32
"4 1 110 2 -7",0.0344827586206897,58
"4 1 110 2 -6",0.037037037037037,108
"4 1 110 2 -5",0.0789473684210526,190
"4 1 110 2 -4",0.105442176870748,294
"4 1 110 2 -3",0.232505643340858,443
"4 1 110 2 -2",0.289972899728997,738
"4 1 110 2 -1",0.451242829827916,1046
"4 1 110 2 0",0.582456140350877,1425
"4 1 110 2 1",0.711409395973154,1192
"4 1 110 2 2",0.827807486631016,935
"4 1 110 2 3",0.8910741301059,661
"4 1 110 2 4",0.922693266832918,401
"4 1 110 2 5",0.961977186311787,263
"4 1 110 2 6",0.955882352941177,204
"4 1 110 2 7",0.983193277310924,119
"4 1 110 2 8",1,67
"4 1 110 2 9",1,48
"4 1 110 2 10",1,24
"5 1 110 2 -10",0,8
"5 1 110 2 -9",0,24
"5 1 110 2 -8",0.02,50
"5 1 110 2 -7",0.0434782608695652,92
"5 1 110 2 -6",0.0354609929078014,141
"5 1 110 2 -5",0.0678733031674208,221
"5 1 110 2 -4",0.105105105105105,333
"5 1 110 2 -3",0.212765957446809,517
"5 1 110 2 -2",0.29645390070922,705
"5 1 110 2 -1",0.437759336099585,964
"5 1 110 2 0",0.58595041322314,1210
"5 1 110 2 1",0.760452961672474,1148
"5 1 110 2 2",0.826395939086294,985
"5 1 110 2 3",0.911323328785812,733
"5 1 110 2 4",0.970588235294118,510
"5 1 110 2 5",0.960960960960961,333
"5 1 110 2 6",0.973180076628352,261
"5 1 110 2 7",0.992700729927007,137
"5 1 110 2 8",1,95
"5 1 110 2 9",1,66
"5 1 110 2 10",1,41
"6 1 110 2 -10",0,24
"6 1 110 2 -9",0,31
"6 1 110 2 -8",0,57
"6 1 110 2 -7",0.032258064516129,124
"6 1 110 2 -6",0.0284090909090909,176
"6 1 110 2 -5",0.0575539568345324,278
"6 1 110 2 -4",0.0837837837837838,370
"6 1 110 2 -3",0.14922480620155,516
"6 1 110 2 -2",0.264980026631158,751
"6 1 110 2 -1",0.377263581488934,994
"6 1 110 2 0",0.605194805194805,1155
"6 1 110 2 1",0.765682656826568,1084
"6 1 110 2 2",0.870292887029289,956
"6 1 110 2 3",0.922178988326848,771
"6 1 110 2 4",0.967741935483871,527
"6 1 110 2 5",0.988290398126464,427
"6 1 110 2 6",0.990131578947368,304
"6 1 110 2 7",1,203
"6 1 110 2 8",0.991304347826087,115
"6 1 110 2 9",1,82
"6 1 110 2 10",1,60
"7 1 110 2 -10",0,27
"7 1 110 2 -9",0.024390243902439,41
"7 1 110 2 -8",0,58
"7 1 110 2 -7",0.00680272108843537,147
"7 1 110 2 -6",0.00966183574879227,207
"7 1 110 2 -5",0.0283018867924528,318
"7 1 110 2 -4",0.064367816091954,435
"7 1 110 2 -3",0.100189035916824,529
"7 1 110 2 -2",0.208446866485014,734
"7 1 110 2 -1",0.342952275249723,901
"7 1 110 2 0",0.614695340501792,1116
"7 1 110 2 1",0.806480648064806,1111
"7 1 110 2 2",0.932858596134283,983
"7 1 110 2 3",0.958868894601542,778
"7 1 110 2 4",0.989830508474576,590
"7 1 110 2 5",0.986547085201794,446
"7 1 110 2 6",0.996996996996997,333
"7 1 110 2 7",0.995098039215686,204
"7 1 110 2 8",1,160
"7 1 110 2 9",1,97
"7 1 110 2 10",1,69
"8 1 110 2 -10",0,47
"8 1 110 2 -9",0,61
"8 1 110 2 -8",0,84
"8 1 110 2 -7",0,164
"8 1 110 2 -6",0.00432900432900433,231
"8 1 110 2 -5",0.019672131147541,305
"8 1 110 2 -4",0.0399113082039911,451
"8 1 110 2 -3",0.0707964601769911,565
"8 1 110 2 -2",0.135989010989011,728
"8 1 110 2 -1",0.301974448315912,861
"8 1 110 2 0",0.635767790262172,1068
"8 1 110 2 1",0.909090909090909,1034
"8 1 110 2 2",0.950877192982456,855
"8 1 110 2 3",0.985175202156334,742
"8 1 110 2 4",0.995008319467554,601
"8 1 110 2 5",1,454
"8 1 110 2 6",0.997326203208556,374
"8 1 110 2 7",1,280
"8 1 110 2 8",1,164
"8 1 110 2 9",1,112
"8 1 110 2 10",1,85
"9 1 110 2 -10",0,50
"9 1 110 2 -9",0,80
"9 1 110 2 -8",0,127
"9 1 110 2 -7",0,210
"9 1 110 2 -6",0,230
"9 1 110 2 -5",0.00671140939597315,298
"9 1 110 2 -4",0.0185614849187935,431
"9 1 110 2 -3",0.0411764705882353,510
"9 1 110 2 -2",0.0857605177993527,618
"9 1 110 2 -1",0.151226158038147,734
"9 1 110 2 0",0.61743119266055,1090
"9 1 110 2 1",NA,0
"9 1 110 2 2",NA,0
"9 1 110 2 3",NA,0
"9 1 110 2 4",NA,0
"9 1 110 2 5",NA,0
"9 1 110 2 6",NA,0
"9 1 110 2 7",NA,0
"9 1 110 2 8",NA,0
"9 1 110 2 9",NA,0
"9 1 110 2 10",NA,0
"1 0 011 0 -10",NA,0
"1 0 011 0 -9",NA,0
"1 0 011 0 -8",NA,0
"1 0 011 0 -7",NA,0
"1 0 011 0 -6",0,1
"1 0 011 0 -5",0,3
"1 0 011 0 -4",0.166666666666667,6
"1 0 011 0 -3",0.222222222222222,36
"1 0 011 0 -2",0.231884057971014,69
"1 0 011 0 -1",0.25414364640884,181
"1 0 011 0 0",0.393841166936791,617
"1 0 011 0 1",NA,0
"1 0 011 0 2",NA,0
"1 0 011 0 3",NA,0
"1 0 011 0 4",NA,0
"1 0 011 0 5",NA,0
"1 0 011 0 6",NA,0
"1 0 011 0 7",NA,0
"1 0 011 0 8",NA,0
"1 0 011 0 9",NA,0
"1 0 011 0 10",NA,0
"2 0 011 0 -10",NA,0
"2 0 011 0 -9",NA,0
"2 0 011 0 -8",0,1
"2 0 011 0 -7",0,2
"2 0 011 0 -6",0,4
"2 0 011 0 -5",0,5
"2 0 011 0 -4",0.107142857142857,28
"2 0 011 0 -3",0.108695652173913,46
"2 0 011 0 -2",0.177083333333333,96
"2 0 011 0 -1",0.357142857142857,182
"2 0 011 0 0",0.371428571428571,315
"2 0 011 0 1",0.413461538461538,104
"2 0 011 0 2",0.508771929824561,57
"2 0 011 0 3",0.5,16
"2 0 011 0 4",0.888888888888889,9
"2 0 011 0 5",1,4
"2 0 011 0 6",0.666666666666667,3
"2 0 011 0 7",NA,0
"2 0 011 0 8",NA,0
"2 0 011 0 9",NA,0
"2 0 011 0 10",NA,0
"3 0 011 0 -10",0,1
"3 0 011 0 -9",0,1
"3 0 011 0 -8",0,1
"3 0 011 0 -7",0,1
"3 0 011 0 -6",0.0769230769230769,13
"3 0 011 0 -5",0,14
"3 0 011 0 -4",0.0833333333333333,36
"3 0 011 0 -3",0.11864406779661,59
"3 0 011 0 -2",0.108108108108108,111
"3 0 011 0 -1",0.228758169934641,153
"3 0 011 0 0",0.418181818181818,220
"3 0 011 0 1",0.473214285714286,112
"3 0 011 0 2",0.672727272727273,55
"3 0 011 0 3",0.941176470588235,17
"3 0 011 0 4",0.785714285714286,14
"3 0 011 0 5",0.666666666666667,6
"3 0 011 0 6",0.666666666666667,3
"3 0 011 0 7",1,3
"3 0 011 0 8",1,2
"3 0 011 0 9",1,1
"3 0 011 0 10",NA,0
"4 0 011 0 -10",0,2
"4 0 011 0 -9",0,2
"4 0 011 0 -8",0,5
"4 0 011 0 -7",0,11
"4 0 011 0 -6",0.0476190476190476,21
"4 0 011 0 -5",0.0416666666666667,24
"4 0 011 0 -4",0.0227272727272727,44
"4 0 011 0 -3",0.119402985074627,67
"4 0 011 0 -2",0.181034482758621,116
"4 0 011 0 -1",0.259887005649718,177
"4 0 011 0 0",0.352331606217617,193
"4 0 011 0 1",0.522727272727273,132
"4 0 011 0 2",0.658536585365854,82
"4 0 011 0 3",0.673076923076923,52
"4 0 011 0 4",0.886363636363636,44
"4 0 011 0 5",0.952380952380952,21
"4 0 011 0 6",0.875,16
"4 0 011 0 7",1,3
"4 0 011 0 8",1,3
"4 0 011 0 9",NA,0
"4 0 011 0 10",NA,0
"5 0 011 0 -10",0,2
"5 0 011 0 -9",0,6
"5 0 011 0 -8",0,11
"5 0 011 0 -7",0,7
"5 0 011 0 -6",0,30
"5 0 011 0 -5",0.0769230769230769,39
"5 0 011 0 -4",0.0612244897959184,49
"5 0 011 0 -3",0.0735294117647059,68
"5 0 011 0 -2",0.136363636363636,110
"5 0 011 0 -1",0.230088495575221,113
"5 0 011 0 0",0.296,125
"5 0 011 0 1",0.393162393162393,117
"5 0 011 0 2",0.7,90
"5 0 011 0 3",0.631578947368421,57
"5 0 011 0 4",0.9375,32
"5 0 011 0 5",0.931034482758621,29
"5 0 011 0 6",0.818181818181818,11
"5 0 011 0 7",1,7
"5 0 011 0 8",1,8
"5 0 011 0 9",NA,0
"5 0 011 0 10",1,5
"6 0 011 0 -10",0,3
"6 0 011 0 -9",0,7
"6 0 011 0 -8",0,6
"6 0 011 0 -7",0,16
"6 0 011 0 -6",0,16
"6 0 011 0 -5",0.0444444444444444,45
"6 0 011 0 -4",0.0408163265306122,49
"6 0 011 0 -3",0.0909090909090909,77
"6 0 011 0 -2",0.119266055045872,109
"6 0 011 0 -1",0.183333333333333,120
"6 0 011 0 0",0.254237288135593,118
"6 0 011 0 1",0.423728813559322,118
"6 0 011 0 2",0.529411764705882,102
"6 0 011 0 3",0.75,72
"6 0 011 0 4",0.869565217391304,46
"6 0 011 0 5",0.942857142857143,35
"6 0 011 0 6",1,22
"6 0 011 0 7",1,9
"6 0 011 0 8",1,9
"6 0 011 0 9",1,5
"6 0 011 0 10",1,4
"7 0 011 0 -10",0,4
"7 0 011 0 -9",0,5
"7 0 011 0 -8",0,18
"7 0 011 0 -7",0,15
"7 0 011 0 -6",0,35
"7 0 011 0 -5",0.0232558139534884,43
"7 0 011 0 -4",0.0425531914893617,47
"7 0 011 0 -3",0.0441176470588235,68
"7 0 011 0 -2",0.123287671232877,73
"7 0 011 0 -1",0.131868131868132,91
"7 0 011 0 0",0.358490566037736,106
"7 0 011 0 1",0.565217391304348,92
"7 0 011 0 2",0.614285714285714,70
"7 0 011 0 3",0.788732394366197,71
"7 0 011 0 4",0.833333333333333,48
"7 0 011 0 5",0.975,40
"7 0 011 0 6",1,22
"7 0 011 0 7",0.909090909090909,11
"7 0 011 0 8",0.857142857142857,7
"7 0 011 0 9",1,3
"7 0 011 0 10",1,2
"8 0 011 0 -10",0,3
"8 0 011 0 -9",0,12
"8 0 011 0 -8",0,13
"8 0 011 0 -7",0,13
"8 0 011 0 -6",0,34
"8 0 011 0 -5",0,51
"8 0 011 0 -4",0,53
"8 0 011 0 -3",0.0131578947368421,76
"8 0 011 0 -2",0.027027027027027,74
"8 0 011 0 -1",0.106382978723404,94
"8 0 011 0 0",0.245098039215686,102
"8 0 011 0 1",0.328947368421053,76
"8 0 011 0 2",0.63855421686747,83
"8 0 011 0 3",0.803921568627451,51
"8 0 011 0 4",1,43
"8 0 011 0 5",0.921052631578947,38
"8 0 011 0 6",1,26
"8 0 011 0 7",1,17
"8 0 011 0 8",1,7
"8 0 011 0 9",1,8
"8 0 011 0 10",1,7
"9 0 011 0 -10",0,7
"9 0 011 0 -9",0,10
"9 0 011 0 -8",0,21
"9 0 011 0 -7",0,21
"9 0 011 0 -6",0,38
"9 0 011 0 -5",0.0238095238095238,42
"9 0 011 0 -4",0,48
"9 0 011 0 -3",0.03125,64
"9 0 011 0 -2",0.0384615384615385,78
"9 0 011 0 -1",0.0632911392405063,79
"9 0 011 0 0",0.203703703703704,54
"9 0 011 0 1",0.389830508474576,59
"9 0 011 0 2",0.696428571428571,56
"9 0 011 0 3",0.936170212765957,47
"9 0 011 0 4",0.96078431372549,51
"9 0 011 0 5",1,44
"9 0 011 0 6",1,26
"9 0 011 0 7",1,19
"9 0 011 0 8",1,13
"9 0 011 0 9",1,9
"9 0 011 0 10",1,12
"1 1 011 0 -10",NA,0
"1 1 011 0 -9",NA,0
"1 1 011 0 -8",NA,0
"1 1 011 0 -7",NA,0
"1 1 011 0 -6",NA,0
"1 1 011 0 -5",0.333333333333333,6
"1 1 011 0 -4",0.454545454545455,11
"1 1 011 0 -3",0.558823529411765,34
"1 1 011 0 -2",0.55,60
"1 1 011 0 -1",0.587155963302752,109
"1 1 011 0 0",0.757142857142857,560
"1 1 011 0 1",0.822115384615385,208
"1 1 011 0 2",0.886075949367089,79
"1 1 011 0 3",0.954545454545455,22
"1 1 011 0 4",0.727272727272727,11
"1 1 011 0 5",1,4
"1 1 011 0 6",NA,0
"1 1 011 0 7",NA,0
"1 1 011 0 8",NA,0
"1 1 011 0 9",NA,0
"1 1 011 0 10",NA,0
"2 1 011 0 -10",NA,0
"2 1 011 0 -9",NA,0
"2 1 011 0 -8",0.333333333333333,3
"2 1 011 0 -7",0.2,5
"2 1 011 0 -6",0.25,4
"2 1 011 0 -5",0,12
"2 1 011 0 -4",0.275862068965517,29
"2 1 011 0 -3",0.414634146341463,41
"2 1 011 0 -2",0.56,75
"2 1 011 0 -1",0.67816091954023,174
"2 1 011 0 0",0.686609686609687,351
"2 1 011 0 1",0.792207792207792,154
"2 1 011 0 2",0.865979381443299,97
"2 1 011 0 3",0.972972972972973,37
"2 1 011 0 4",0.91304347826087,23
"2 1 011 0 5",0.9,10
"2 1 011 0 6",0.8,5
"2 1 011 0 7",1,2
"2 1 011 0 8",1,2
"2 1 011 0 9",1,1
"2 1 011 0 10",1,1
"3 1 011 0 -10",NA,0
"3 1 011 0 -9",NA,0
"3 1 011 0 -8",0,1
"3 1 011 0 -7",0,3
"3 1 011 0 -6",0.333333333333333,6
"3 1 011 0 -5",0.0666666666666667,15
"3 1 011 0 -4",0.178571428571429,28
"3 1 011 0 -3",0.381818181818182,55
"3 1 011 0 -2",0.548780487804878,82
"3 1 011 0 -1",0.644859813084112,107
"3 1 011 0 0",0.766839378238342,193
"3 1 011 0 1",0.840490797546012,163
"3 1 011 0 2",0.871559633027523,109
"3 1 011 0 3",0.905882352941176,85
"3 1 011 0 4",0.897959183673469,49
"3 1 011 0 5",1,25
"3 1 011 0 6",0.9375,16
"3 1 011 0 7",1,7
"3 1 011 0 8",1,1
"3 1 011 0 9",1,2
"3 1 011 0 10",NA,0
"4 1 011 0 -10",NA,0
"4 1 011 0 -9",0,1
"4 1 011 0 -8",0,2
"4 1 011 0 -7",0.125,8
"4 1 011 0 -6",0.263157894736842,19
"4 1 011 0 -5",0.2,20
"4 1 011 0 -4",0.25531914893617,47
"4 1 011 0 -3",0.484848484848485,66
"4 1 011 0 -2",0.452173913043478,115
"4 1 011 0 -1",0.683823529411765,136
"4 1 011 0 0",0.8,180
"4 1 011 0 1",0.876543209876543,162
"4 1 011 0 2",0.95,100
"4 1 011 0 3",0.968253968253968,63
"4 1 011 0 4",0.948275862068966,58
"4 1 011 0 5",1,22
"4 1 011 0 6",1,21
"4 1 011 0 7",1,7
"4 1 011 0 8",1,11
"4 1 011 0 9",1,3
"4 1 011 0 10",NA,0
"5 1 011 0 -10",0,3
"5 1 011 0 -9",NA,0
"5 1 011 0 -8",0,7
"5 1 011 0 -7",0.3125,16
"5 1 011 0 -6",0.0909090909090909,22
"5 1 011 0 -5",0.108108108108108,37
"5 1 011 0 -4",0.341463414634146,41
"5 1 011 0 -3",0.4,60
"5 1 011 0 -2",0.526315789473684,76
"5 1 011 0 -1",0.6,115
"5 1 011 0 0",0.793103448275862,145
"5 1 011 0 1",0.894736842105263,114
"5 1 011 0 2",0.934782608695652,92
"5 1 011 0 3",0.948051948051948,77
"5 1 011 0 4",0.971830985915493,71
"5 1 011 0 5",0.938775510204082,49
"5 1 011 0 6",1,24
"5 1 011 0 7",1,18
"5 1 011 0 8",1,9
"5 1 011 0 9",1,3
"5 1 011 0 10",1,6
"6 1 011 0 -10",0,3
"6 1 011 0 -9",0,3
"6 1 011 0 -8",0,7
"6 1 011 0 -7",0,23
"6 1 011 0 -6",0.0333333333333333,30
"6 1 011 0 -5",0.107142857142857,28
"6 1 011 0 -4",0.195652173913043,46
"6 1 011 0 -3",0.461538461538462,65
"6 1 011 0 -2",0.425,80
"6 1 011 0 -1",0.709090909090909,110
"6 1 011 0 0",0.776785714285714,112
"6 1 011 0 1",0.931623931623932,117
"6 1 011 0 2",0.948979591836735,98
"6 1 011 0 3",0.972972972972973,74
"6 1 011 0 4",0.981481481481482,54
"6 1 011 0 5",1,45
"6 1 011 0 6",1,33
"6 1 011 0 7",1,23
"6 1 011 0 8",1,7
"6 1 011 0 9",1,9
"6 1 011 0 10",1,6
"7 1 011 0 -10",0,2
"7 1 011 0 -9",0,6
"7 1 011 0 -8",0.0909090909090909,11
"7 1 011 0 -7",0.0625,16
"7 1 011 0 -6",0,16
"7 1 011 0 -5",0.114285714285714,35
"7 1 011 0 -4",0.133333333333333,45
"7 1 011 0 -3",0.262295081967213,61
"7 1 011 0 -2",0.571428571428571,84
"7 1 011 0 -1",0.724137931034483,87
"7 1 011 0 0",0.804123711340206,97
"7 1 011 0 1",0.941176470588235,102
"7 1 011 0 2",0.947368421052632,95
"7 1 011 0 3",1,55
"7 1 011 0 4",0.968253968253968,63
"7 1 011 0 5",0.96969696969697,33
"7 1 011 0 6",1,28
"7 1 011 0 7",1,20
"7 1 011 0 8",1,11
"7 1 011 0 9",1,15
"7 1 011 0 10",1,3
"8 1 011 0 -10",0,6
"8 1 011 0 -9",0,8
"8 1 011 0 -8",0.111111111111111,9
"8 1 011 0 -7",0.1,20
"8 1 011 0 -6",0.04,25
"8 1 011 0 -5",0.0967741935483871,31
"8 1 011 0 -4",0.173913043478261,46
"8 1 011 0 -3",0.3,60
"8 1 011 0 -2",0.402439024390244,82
"8 1 011 0 -1",0.728571428571429,70
"8 1 011 0 0",0.876543209876543,81
"8 1 011 0 1",0.933333333333333,90
"8 1 011 0 2",0.951923076923077,104
"8 1 011 0 3",1,83
"8 1 011 0 4",1,66
"8 1 011 0 5",1,58
"8 1 011 0 6",1,36
"8 1 011 0 7",1,27
"8 1 011 0 8",1,17
"8 1 011 0 9",1,14
"8 1 011 0 10",1,14
"9 1 011 0 -10",0,7
"9 1 011 0 -9",0,8
"9 1 011 0 -8",0,6
"9 1 011 0 -7",0,21
"9 1 011 0 -6",0.05,20
"9 1 011 0 -5",0.0487804878048781,41
"9 1 011 0 -4",0.175,40
"9 1 011 0 -3",0.169491525423729,59
"9 1 011 0 -2",0.5,56
"9 1 011 0 -1",0.755555555555556,45
"9 1 011 0 0",0.911764705882353,68
"9 1 011 0 1",NA,0
"9 1 011 0 2",NA,0
"9 1 011 0 3",NA,0
"9 1 011 0 4",NA,0
"9 1 011 0 5",NA,0
"9 1 011 0 6",NA,0
"9 1 011 0 7",NA,0
"9 1 011 0 8",NA,0
"9 1 011 0 9",NA,0
"9 1 011 0 10",NA,0
"1 0 011 1 -10",NA,0
"1 0 011 1 -9",0,1
"1 0 011 1 -8",0,1
"1 0 011 1 -7",0,2
"1 0 011 1 -6",0,6
"1 0 011 1 -5",0.384615384615385,13
"1 0 011 1 -4",0.114285714285714,35
"1 0 011 1 -3",0.219047619047619,105
"1 0 011 1 -2",0.286343612334802,227
"1 0 011 1 -1",0.334029227557411,479
"1 0 011 1 0",0.472006890611542,1161
"1 0 011 1 1",NA,0
"1 0 011 1 2",NA,0
"1 0 011 1 3",NA,0
"1 0 011 1 4",NA,0
"1 0 011 1 5",NA,0
"1 0 011 1 6",NA,0
"1 0 011 1 7",NA,0
"1 0 011 1 8",NA,0
"1 0 011 1 9",NA,0
"1 0 011 1 10",NA,0
"2 0 011 1 -10",NA,0
"2 0 011 1 -9",NA,0
"2 0 011 1 -8",0,3
"2 0 011 1 -7",0,12
"2 0 011 1 -6",0.133333333333333,15
"2 0 011 1 -5",0.15625,32
"2 0 011 1 -4",0.0945945945945946,74
"2 0 011 1 -3",0.211267605633803,142
"2 0 011 1 -2",0.304659498207885,279
"2 0 011 1 -1",0.374015748031496,508
"2 0 011 1 0",0.424113475177305,705
"2 0 011 1 1",0.585152838427948,229
"2 0 011 1 2",0.63963963963964,111
"2 0 011 1 3",0.729166666666667,48
"2 0 011 1 4",1,26
"2 0 011 1 5",0.75,4
"2 0 011 1 6",1,1
"2 0 011 1 7",NA,0
"2 0 011 1 8",1,1
"2 0 011 1 9",1,1
"2 0 011 1 10",1,1
"3 0 011 1 -10",0,1
"3 0 011 1 -9",0,2
"3 0 011 1 -8",0,6
"3 0 011 1 -7",0.125,8
"3 0 011 1 -6",0.0588235294117647,34
"3 0 011 1 -5",0.129032258064516,62
"3 0 011 1 -4",0.136363636363636,110
"3 0 011 1 -3",0.164772727272727,176
"3 0 011 1 -2",0.183206106870229,262
"3 0 011 1 -1",0.347438752783964,449
"3 0 011 1 0",0.437931034482759,580
"3 0 011 1 1",0.568265682656827,271
"3 0 011 1 2",0.734265734265734,143
"3 0 011 1 3",0.72972972972973,74
"3 0 011 1 4",0.868421052631579,38
"3 0 011 1 5",0.789473684210526,19
"3 0 011 1 6",1,7
"3 0 011 1 7",1,8
"3 0 011 1 8",1,3
"3 0 011 1 9",1,1
"3 0 011 1 10",NA,0
"4 0 011 1 -10",0,5
"4 0 011 1 -9",0.0769230769230769,13
"4 0 011 1 -8",0,17
"4 0 011 1 -7",0,29
"4 0 011 1 -6",0.0540540540540541,37
"4 0 011 1 -5",0.0540540540540541,74
"4 0 011 1 -4",0.0551724137931034,145
"4 0 011 1 -3",0.159340659340659,182
"4 0 011 1 -2",0.195035460992908,282
"4 0 011 1 -1",0.294594594594595,370
"4 0 011 1 0",0.445843828715365,397
"4 0 011 1 1",0.553359683794466,253
"4 0 011 1 2",0.705882352941177,187
"4 0 011 1 3",0.761904761904762,105
"4 0 011 1 4",0.881578947368421,76
"4 0 011 1 5",0.911764705882353,34
"4 0 011 1 6",1,16
"4 0 011 1 7",0.916666666666667,12
"4 0 011 1 8",1,4
"4 0 011 1 9",NA,0
"4 0 011 1 10",1,2
"5 0 011 1 -10",0,8
"5 0 011 1 -9",0,11
"5 0 011 1 -8",0,21
"5 0 011 1 -7",0,24
"5 0 011 1 -6",0.0333333333333333,60
